TransactionID,TransactionDate,CreditType,VerificationStandard,Vintage,Quantity,MarketSupply_SameType,MarketDemand_RecentVolume,PricePerCredit
1850,2024-04-17,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1851,2024-04-21,Forestry,GoldStandard,2022,450,79000,98000,0.83
1852,2024-04-25,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1853,2024-04-29,Forestry,GoldStandard,2023,150,75000,96000,0.89
1854,2024-05-03,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1855,2024-05-07,Forestry,GoldStandard,2021,350,80000,97000,0.84
1856,2024-05-11,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1857,2024-05-15,Forestry,GoldStandard,2022,900,76000,95000,0.91
1858,2024-05-19,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1859,2024-05-23,Forestry,GoldStandard,2021,750,79000,99000,0.82
1860,2024-05-27,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1861,2024-05-31,Forestry,GoldStandard,2022,400,77000,96000,0.88
1862,2024-06-04,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1863,2024-06-08,Forestry,GoldStandard,2023,300,81000,98000,0.83
1864,2024-06-12,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1865,2024-06-16,Forestry,GoldStandard,2021,950,78000,100000,0.92
1866,2024-06-20,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1867,2024-06-24,Forestry,GoldStandard,2022,650,75000,97000,0.87
1868,2024-06-28,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1869,2024-07-02,Forestry,GoldStandard,2023,180,80000,95000,0.82
1870,2024-07-06,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1871,2024-07-10,Forestry,GoldStandard,2021,250,77000,99000,0.90
1872,2024-07-14,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1873,2024-07-18,Forestry,GoldStandard,2022,450,79000,98000,0.83
1874,2024-07-22,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1875,2024-07-26,Forestry,GoldStandard,2023,150,75000,96000,0.89
1876,2024-07-30,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1877,2024-08-03,Forestry,GoldStandard,2021,350,80000,97000,0.84
1878,2024-08-07,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1879,2024-08-11,Forestry,GoldStandard,2022,900,76000,95000,0.91
1880,2024-08-15,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1881,2024-08-19,Forestry,GoldStandard,2023,750,79000,99000,0.82
1882,2024-08-23,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1883,2024-08-27,Forestry,GoldStandard,2021,400,77000,96000,0.88
1884,2024-08-31,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1885,2024-09-04,Forestry,GoldStandard,2022,300,81000,98000,0.83
1886,2024-09-08,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1887,2024-09-12,Forestry,GoldStandard,2023,950,78000,100000,0.92
1888,2024-09-16,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1889,2024-09-20,Forestry,GoldStandard,2021,650,75000,97000,0.87
1890,2024-09-24,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1891,2024-09-28,Forestry,GoldStandard,2022,180,80000,95000,0.82
1892,2024-10-02,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1893,2024-10-06,Forestry,GoldStandard,2023,250,77000,99000,0.90
1894,2024-10-10,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1895,2024-10-14,Forestry,GoldStandard,2021,450,79000,98000,0.83
1896,2024-10-18,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1897,2024-10-22,Forestry,GoldStandard,2022,150,75000,96000,0.89
1898,2024-10-26,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1899,2024-10-30,Forestry,GoldStandard,2023,350,80000,97000,0.84
1900,2024-11-03,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1901,2024-11-07,Forestry,GoldStandard,2021,900,76000,95000,0.91
1902,2024-11-11,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1903,2024-11-15,Forestry,GoldStandard,2022,750,79000,99000,0.82
1904,2024-11-19,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1905,2024-11-23,Forestry,GoldStandard,2023,400,77000,96000,0.88
1906,2024-11-27,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1907,2024-12-01,Forestry,GoldStandard,2021,300,81000,98000,0.83
1908,2024-12-05,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1909,2024-12-09,Forestry,GoldStandard,2022,950,78000,100000,0.92
1910,2024-12-13,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1911,2024-12-17,Forestry,GoldStandard,2023,650,75000,97000,0.87
1912,2024-12-21,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1913,2024-12-25,Forestry,GoldStandard,2021,180,80000,95000,0.82
1914,2024-12-29,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1915,2025-01-02,Forestry,GoldStandard,2022,250,77000,99000,0.90
1916,2025-01-06,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1917,2025-01-10,Forestry,GoldStandard,2023,450,79000,98000,0.83
1918,2025-01-14,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1919,2025-01-18,Forestry,GoldStandard,2021,150,75000,96000,0.89
1920,2025-01-22,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1921,2025-01-26,Forestry,GoldStandard,2022,350,80000,97000,0.84
1922,2025-01-30,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1923,2025-02-03,Forestry,GoldStandard,2023,900,76000,95000,0.91
1924,2025-02-07,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1925,2025-02-11,Forestry,GoldStandard,2021,750,79000,99000,0.82
1926,2025-02-15,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1927,2025-02-19,Forestry,GoldStandard,2022,400,77000,96000,0.88
1928,2025-02-23,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1929,2025-02-27,Forestry,GoldStandard,2023,300,81000,98000,0.83
1930,2025-03-03,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1931,2025-03-07,Forestry,GoldStandard,2021,950,78000,100000,0.92
1932,2025-03-11,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1933,2025-03-15,Forestry,GoldStandard,2022,650,75000,97000,0.87
1934,2025-03-19,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1935,2025-03-23,Forestry,GoldStandard,2023,180,80000,95000,0.82
1936,2025-03-27,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1937,2025-03-31,Forestry,GoldStandard,2021,250,77000,99000,0.90
1938,2025-04-04,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1939,2025-04-08,Forestry,GoldStandard,2022,450,79000,98000,0.83
1940,2025-04-12,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1941,2025-04-16,Forestry,GoldStandard,2023,150,75000,96000,0.89
1942,2025-04-20,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1943,2025-04-24,Forestry,GoldStandard,2021,350,80000,97000,0.84
1944,2025-04-28,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1945,2025-05-02,Forestry,GoldStandard,2022,900,76000,95000,0.91
1946,2025-05-06,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1947,2025-05-10,Forestry,GoldStandard,2023,750,79000,99000,0.82
1948,2025-05-14,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1949,2025-05-18,Forestry,GoldStandard,2021,400,77000,96000,0.88
1950,2025-05-22,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1951,2025-05-26,Forestry,GoldStandard,2022,300,81000,98000,0.83
1952,2025-05-30,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1953,2025-06-03,Forestry,GoldStandard,2023,950,78000,100000,0.92
1954,2025-06-07,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1955,2025-06-11,Forestry,GoldStandard,2021,650,75000,97000,0.87
1956,2025-06-15,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1957,2025-06-19,Forestry,GoldStandard,2022,180,80000,95000,0.82
1958,2025-06-23,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1959,2025-06-27,Forestry,GoldStandard,2023,250,77000,99000,0.90
1960,2025-07-01,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1961,2025-07-05,Forestry,GoldStandard,2021,450,79000,98000,0.83
1962,2025-07-09,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1963,2025-07-13,Forestry,GoldStandard,2022,150,75000,96000,0.89
1964,2025-07-17,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1965,2025-07-21,Forestry,GoldStandard,2023,350,80000,97000,0.84
1966,2025-07-25,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1967,2025-07-29,Forestry,GoldStandard,2021,900,76000,95000,0.91
1968,2025-08-02,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1969,2025-08-06,Forestry,GoldStandard,2022,750,79000,99000,0.82
1970,2025-08-10,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1971,2025-08-14,Forestry,GoldStandard,2023,400,77000,96000,0.88
1972,2025-08-18,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1973,2025-08-22,Forestry,GoldStandard,2021,300,81000,98000,0.83
1974,2025-08-26,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1975,2025-08-30,Forestry,GoldStandard,2022,950,78000,100000,0.92
1976,2025-09-03,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1977,2025-09-07,Forestry,GoldStandard,2023,650,75000,97000,0.87
1978,2025-09-11,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1979,2025-09-15,Forestry,GoldStandard,2021,180,80000,95000,0.82
1980,2025-09-19,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1981,2025-09-23,Forestry,GoldStandard,2022,250,77000,99000,0.90
1982,2025-09-27,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1983,2025-10-01,Forestry,GoldStandard,2023,450,79000,98000,0.83
1984,2025-10-05,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1985,2025-10-09,Forestry,GoldStandard,2021,150,75000,96000,0.89
1986,2025-10-13,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1987,2025-10-17,Forestry,GoldStandard,2022,350,80000,97000,0.84
1988,2025-10-21,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1989,2025-10-25,Forestry,GoldStandard,2023,900,76000,95000,0.91
1990,2025-10-29,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1991,2025-11-02,Forestry,GoldStandard,2021,750,79000,99000,0.82
1992,2025-11-06,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1993,2025-11-10,Forestry,GoldStandard,2021,400,77000,96000,0.88
1994,2025-11-14,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1995,2025-11-18,Forestry,GoldStandard,2023,300,81000,98000,0.83
1996,2025-11-22,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1997,2025-11-26,Forestry,GoldStandard,2022,950,78000,100000,0.92
1998,2025-11-30,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1999,2025-12-04,Forestry,GoldStandard,2021,650,75000,97000,0.87
2000,2025-12-08,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
